stock_count,price,discounted_price,product_variant_id,product_id,title,image_link,small_image_link,large_image_link,size,color,gender,age_interval,store_name
0,1278.72,1278.72,dev-pixel-10-pro-512gb-porcelain,dev-pixel-10-pro,Pixel 10 Pro 512 GB Porcelain,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-porcelain-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-porcelain-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-porcelain-1600.jpg,512 GB,Porcelain,unisex,,D·TELCO Shop
5,1199.00,1199.00,dev-pixel-10-pro-xl-256gb-jade,dev-pixel-10-pro-xl,Pixel 10 Pro XL 256 GB Jade,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-jade-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-jade-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-jade-1600.jpg,256 GB,Jade,unisex,,D·TELCO Shop
2,1199.00,1199.00,dev-pixel-10-pro-xl-256gb-obsidian,dev-pixel-10-pro-xl,Pixel 10 Pro XL 256 GB Obsidian,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-obsidian-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-obsidian-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-obsidian-1600.jpg,256 GB,Obsidian,unisex,,D·TELCO Shop
6,1199.00,1199.00,dev-pixel-10-pro-xl-256gb-porcelain,dev-pixel-10-pro-xl,Pixel 10 Pro XL 256 GB Porcelain,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-porcelain-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-porcelain-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-porcelain-1600.jpg,256 GB,Porcelain,unisex,,D·TELCO Shop
3,1366.86,1366.86,dev-pixel-10-pro-xl-512gb-jade,dev-pixel-10-pro-xl,Pixel 10 Pro XL 512 GB Jade,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-jade-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-jade-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-jade-1600.jpg,512 GB,Jade,unisex,,D·TELCO Shop
16,1366.86,1366.86,dev-pixel-10-pro-xl-512gb-obsidian,dev-pixel-10-pro-xl,Pixel 10 Pro XL 512 GB Obsidian,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-obsidian-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-obsidian-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-obsidian-1600.jpg,512 GB,Obsidian,unisex,,D·TELCO Shop
10,1366.86,1366.86,dev-pixel-10-pro-xl-512gb-porcelain,dev-pixel-10-pro-xl,Pixel 10 Pro XL 512 GB Porcelain,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-porcelain-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-porcelain-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-10-pro-xl-porcelain-1600.jpg,512 GB,Porcelain,unisex,,D·TELCO Shop
37,499.00,499.00,dev-pixel-9a-128gb-obsidian,dev-pixel-9a,Pixel 9a 128 GB Obsidian,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-obsidian-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-obsidian-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-obsidian-1600.jpg,128 GB,Obsidian,unisex,,D·TELCO Shop
50,499.00,499.00,dev-pixel-9a-128gb-peony,dev-pixel-9a,Pixel 9a 128 GB Peony,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-peony-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-peony-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-peony-1600.jpg,128 GB,Peony,unisex,,D·TELCO Shop
19,499.00,499.00,dev-pixel-9a-128gb-porcelain,dev-pixel-9a,Pixel 9a 128 GB Porcelain,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-porcelain-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-porcelain-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-porcelain-1600.jpg,128 GB,Porcelain,unisex,,D·TELCO Shop
13,568.86,568.86,dev-pixel-9a-256gb-obsidian,dev-pixel-9a,Pixel 9a 256 GB Obsidian,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-obsidian-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-obsidian-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-obsidian-1600.jpg,256 GB,Obsidian,unisex,,D·TELCO Shop
32,568.86,568.86,dev-pixel-9a-256gb-peony,dev-pixel-9a,Pixel 9a 256 GB Peony,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-peony-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-peony-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-peony-1600.jpg,256 GB,Peony,unisex,,D·TELCO Shop
31,568.86,568.86,dev-pixel-9a-256gb-porcelain,dev-pixel-9a,Pixel 9a 256 GB Porcelain,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-porcelain-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-porcelain-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-pixel-9a-porcelain-1600.jpg,256 GB,Porcelain,unisex,,D·TELCO Shop
10,379.00,379.00,dev-poco-f7-256gb-black,dev-poco-f7,Poco F7 256 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-black-1600.jpg,256 GB,Black,unisex,,D·TELCO Shop
9,379.00,379.00,dev-poco-f7-256gb-silver,dev-poco-f7,Poco F7 256 GB Silver,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-silver-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-silver-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-silver-1600.jpg,256 GB,Silver,unisex,,D·TELCO Shop
11,432.06,432.06,dev-poco-f7-512gb-black,dev-poco-f7,Poco F7 512 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-black-1600.jpg,512 GB,Black,unisex,,D·TELCO Shop
5,432.06,432.06,dev-poco-f7-512gb-silver,dev-poco-f7,Poco F7 512 GB Silver,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-silver-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-silver-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-f7-silver-1600.jpg,512 GB,Silver,unisex,,D·TELCO Shop
10,299.00,299.00,dev-poco-x7-pro-256gb-black,dev-poco-x7-pro,Poco X7 Pro 256 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-poco-x7-pro-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-x7-pro-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-x7-pro-black-1600.jpg,256 GB,Black,unisex,,D·TELCO Shop
35,299.00,299.00,dev-poco-x7-pro-256gb-green,dev-poco-x7-pro,Poco X7 Pro 256 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-poco-x7-pro-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-x7-pro-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-x7-pro-green-1600.jpg,256 GB,Green,unisex,,D·TELCO Shop
3,299.00,299.00,dev-poco-x7-pro-256gb-yellow,dev-poco-x7-pro,Poco X7 Pro 256 GB Yellow,https://d-telco.github.io/telco/assets/catalog/dev-poco-x7-pro-yellow-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-x7-pro-yellow-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-poco-x7-pro-yellow-1600.jpg,256 GB,Yellow,unisex,,D·TELCO Shop
8,139.00,139.00,dev-redmi-14c-128gb-black,dev-redmi-14c,Redmi 14C 128 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-redmi-14c-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-14c-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-14c-black-1600.jpg,128 GB,Black,unisex,,D·TELCO Shop
18,139.00,139.00,dev-redmi-14c-128gb-blue,dev-redmi-14c,Redmi 14C 128 GB Blue,https://d-telco.github.io/telco/assets/catalog/dev-redmi-14c-blue-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-14c-blue-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-14c-blue-1600.jpg,128 GB,Blue,unisex,,D·TELCO Shop
4,139.00,139.00,dev-redmi-14c-128gb-green,dev-redmi-14c,Redmi 14C 128 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-redmi-14c-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-14c-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-14c-green-1600.jpg,128 GB,Green,unisex,,D·TELCO Shop
5,112.86,112.86,dev-redmi-a4-128gb-black,dev-redmi-a4,Redmi A4 128 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-black-1600.jpg,128 GB,Black,unisex,,D·TELCO Shop
7,112.86,112.86,dev-redmi-a4-128gb-green,dev-redmi-a4,Redmi A4 128 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-green-1600.jpg,128 GB,Green,unisex,,D·TELCO Shop
0,99.00,99.00,dev-redmi-a4-64gb-black,dev-redmi-a4,Redmi A4 64 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-black-1600.jpg,64 GB,Black,unisex,,D·TELCO Shop
7,99.00,99.00,dev-redmi-a4-64gb-green,dev-redmi-a4,Redmi A4 64 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-a4-green-1600.jpg,64 GB,Green,unisex,,D·TELCO Shop
40,219.00,219.00,dev-redmi-note-14-128gb-black,dev-redmi-note-14,Redmi Note 14 128 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-black-1600.jpg,128 GB,Black,unisex,,D·TELCO Shop
35,219.00,219.00,dev-redmi-note-14-128gb-green,dev-redmi-note-14,Redmi Note 14 128 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-green-1600.jpg,128 GB,Green,unisex,,D·TELCO Shop
43,249.66,249.66,dev-redmi-note-14-256gb-black,dev-redmi-note-14,Redmi Note 14 256 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-black-1600.jpg,256 GB,Black,unisex,,D·TELCO Shop
9,249.66,249.66,dev-redmi-note-14-256gb-green,dev-redmi-note-14,Redmi Note 14 256 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-green-1600.jpg,256 GB,Green,unisex,,D·TELCO Shop
0,279.00,279.00,dev-redmi-note-14-pro-128gb-black,dev-redmi-note-14-pro,Redmi Note 14 Pro 128 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-black-1600.jpg,128 GB,Black,unisex,,D·TELCO Shop
16,279.00,279.00,dev-redmi-note-14-pro-128gb-blue,dev-redmi-note-14-pro,Redmi Note 14 Pro 128 GB Blue,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-blue-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-blue-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-blue-1600.jpg,128 GB,Blue,unisex,,D·TELCO Shop
0,318.06,318.06,dev-redmi-note-14-pro-256gb-black,dev-redmi-note-14-pro,Redmi Note 14 Pro 256 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-black-1600.jpg,256 GB,Black,unisex,,D·TELCO Shop
8,318.06,318.06,dev-redmi-note-14-pro-256gb-blue,dev-redmi-note-14-pro,Redmi Note 14 Pro 256 GB Blue,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-blue-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-blue-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-blue-1600.jpg,256 GB,Blue,unisex,,D·TELCO Shop
16,349.00,349.00,dev-redmi-note-14-pro-plus-256gb-black,dev-redmi-note-14-pro-plus,Redmi Note 14 Pro+ 256 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-black-1600.jpg,256 GB,Black,unisex,,D·TELCO Shop
20,349.00,349.00,dev-redmi-note-14-pro-plus-256gb-purple,dev-redmi-note-14-pro-plus,Redmi Note 14 Pro+ 256 GB Purple,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-purple-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-purple-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-purple-1600.jpg,256 GB,Purple,unisex,,D·TELCO Shop
2,397.86,397.86,dev-redmi-note-14-pro-plus-512gb-black,dev-redmi-note-14-pro-plus,Redmi Note 14 Pro+ 512 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-black-1600.jpg,512 GB,Black,unisex,,D·TELCO Shop
6,397.86,397.86,dev-redmi-note-14-pro-plus-512gb-purple,dev-redmi-note-14-pro-plus,Redmi Note 14 Pro+ 512 GB Purple,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-purple-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-purple-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-note-14-pro-plus-purple-1600.jpg,512 GB,Purple,unisex,,D·TELCO Shop
3,279.00,279.00,dev-redmi-pad-pro-128gb-green,dev-redmi-pad-pro,Redmi Pad Pro 128 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-green-1600.jpg,128 GB,Green,unisex,,D·TELCO Shop
4,279.00,279.00,dev-redmi-pad-pro-128gb-grey,dev-redmi-pad-pro,Redmi Pad Pro 128 GB Grey,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-grey-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-grey-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-grey-1600.jpg,128 GB,Grey,unisex,,D·TELCO Shop
4,318.06,318.06,dev-redmi-pad-pro-256gb-green,dev-redmi-pad-pro,Redmi Pad Pro 256 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-green-1600.jpg,256 GB,Green,unisex,,D·TELCO Shop
0,318.06,318.06,dev-redmi-pad-pro-256gb-grey,dev-redmi-pad-pro,Redmi Pad Pro 256 GB Grey,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-grey-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-grey-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-redmi-pad-pro-grey-1600.jpg,256 GB,Grey,unisex,,D·TELCO Shop
48,129.00,129.00,dev-router-4g-home-onesize-white,dev-router-4g-home,4G Home Router One size White,https://d-telco.github.io/telco/assets/catalog/dev-router-4g-home-white-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-router-4g-home-white-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-router-4g-home-white-1600.jpg,One size,White,unisex,,D·TELCO Shop
2,249.00,249.00,dev-router-5g-home-onesize-white,dev-router-5g-home,5G Home Router One size White,https://d-telco.github.io/telco/assets/catalog/dev-router-5g-home-white-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-router-5g-home-white-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-router-5g-home-white-1600.jpg,One size,White,unisex,,D·TELCO Shop
1,149.00,149.00,dev-router-wifi6-hub-onesize-white,dev-router-wifi6-hub,Wi-Fi 6 Home Hub One size White,https://d-telco.github.io/telco/assets/catalog/dev-router-wifi6-hub-white-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-router-wifi6-hub-white-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-router-wifi6-hub-white-1600.jpg,One size,White,unisex,,D·TELCO Shop
2,219.00,219.00,dev-router-wifi7-hub-onesize-black,dev-router-wifi7-hub,Wi-Fi 7 Home Hub One size Black,https://d-telco.github.io/telco/assets/catalog/dev-router-wifi7-hub-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-router-wifi7-hub-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-router-wifi7-hub-black-1600.jpg,One size,Black,unisex,,D·TELCO Shop
3,219.00,219.00,dev-router-wifi7-hub-onesize-white,dev-router-wifi7-hub,Wi-Fi 7 Home Hub One size White,https://d-telco.github.io/telco/assets/catalog/dev-router-wifi7-hub-white-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-router-wifi7-hub-white-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-router-wifi7-hub-white-1600.jpg,One size,White,unisex,,D·TELCO Shop
29,399.00,399.00,dev-xiaomi-14t-128gb-black,dev-xiaomi-14t,Xiaomi 14T 128 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-black-1600.jpg,128 GB,Black,unisex,,D·TELCO Shop
7,399.00,399.00,dev-xiaomi-14t-128gb-lemon,dev-xiaomi-14t,Xiaomi 14T 128 GB Lemon,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-lemon-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-lemon-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-lemon-1600.jpg,128 GB,Lemon,unisex,,D·TELCO Shop
11,454.86,454.86,dev-xiaomi-14t-256gb-black,dev-xiaomi-14t,Xiaomi 14T 256 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-black-1600.jpg,256 GB,Black,unisex,,D·TELCO Shop
7,454.86,454.86,dev-xiaomi-14t-256gb-lemon,dev-xiaomi-14t,Xiaomi 14T 256 GB Lemon,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-lemon-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-lemon-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-14t-lemon-1600.jpg,256 GB,Lemon,unisex,,D·TELCO Shop
6,699.00,699.00,dev-xiaomi-15-128gb-black,dev-xiaomi-15,Xiaomi 15 128 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-black-1600.jpg,128 GB,Black,unisex,,D·TELCO Shop
14,699.00,699.00,dev-xiaomi-15-128gb-green,dev-xiaomi-15,Xiaomi 15 128 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-green-1600.jpg,128 GB,Green,unisex,,D·TELCO Shop
17,699.00,699.00,dev-xiaomi-15-128gb-white,dev-xiaomi-15,Xiaomi 15 128 GB White,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-white-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-white-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-white-1600.jpg,128 GB,White,unisex,,D·TELCO Shop
8,796.86,796.86,dev-xiaomi-15-256gb-black,dev-xiaomi-15,Xiaomi 15 256 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-black-1600.jpg,256 GB,Black,unisex,,D·TELCO Shop
10,796.86,796.86,dev-xiaomi-15-256gb-green,dev-xiaomi-15,Xiaomi 15 256 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-green-1600.jpg,256 GB,Green,unisex,,D·TELCO Shop
0,796.86,796.86,dev-xiaomi-15-256gb-white,dev-xiaomi-15,Xiaomi 15 256 GB White,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-white-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-white-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-white-1600.jpg,256 GB,White,unisex,,D·TELCO Shop
4,899.00,899.00,dev-xiaomi-15-pro-256gb-black,dev-xiaomi-15-pro,Xiaomi 15 Pro 256 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-black-1600.jpg,256 GB,Black,unisex,,D·TELCO Shop
16,899.00,899.00,dev-xiaomi-15-pro-256gb-green,dev-xiaomi-15-pro,Xiaomi 15 Pro 256 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-green-1600.jpg,256 GB,Green,unisex,,D·TELCO Shop
8,1024.86,1024.86,dev-xiaomi-15-pro-512gb-black,dev-xiaomi-15-pro,Xiaomi 15 Pro 512 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-black-1600.jpg,512 GB,Black,unisex,,D·TELCO Shop
15,1024.86,1024.86,dev-xiaomi-15-pro-512gb-green,dev-xiaomi-15-pro,Xiaomi 15 Pro 512 GB Green,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-green-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-green-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-pro-green-1600.jpg,512 GB,Green,unisex,,D·TELCO Shop
15,1099.00,1099.00,dev-xiaomi-15-ultra-256gb-black,dev-xiaomi-15-ultra,Xiaomi 15 Ultra 256 GB Black,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-black-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-black-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-black-1600.jpg,256 GB,Black,unisex,,D·TELCO Shop
24,1099.00,1099.00,dev-xiaomi-15-ultra-256gb-silver,dev-xiaomi-15-ultra,Xiaomi 15 Ultra 256 GB Silver,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-silver-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-silver-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-silver-1600.jpg,256 GB,Silver,unisex,,D·TELCO Shop
44,1099.00,1099.00,dev-xiaomi-15-ultra-256gb-white,dev-xiaomi-15-ultra,Xiaomi 15 Ultra 256 GB White,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-white-1200.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-white-400.jpg,https://d-telco.github.io/telco/assets/catalog/dev-xiaomi-15-ultra-white-1600.jpg,256 GB,White,unisex,,D·TELCO Shop
